Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Repeat Customers,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Profit Margin,Country,Region,State or Province,City,Postal Code,Order Date,Order Month,Order Year,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Return Status,month year
23260,Critical,$0.00,$300.98,$164.73,1894,Repeat Customer,Maureen Herbert Hood,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",0.56,0.69,United States,Central,Wisconsin,Appleton,54915,42059,February,2015,42060,"$2,653.29",12,"$3,845.35",91261,#REF!,February-2015
23261,Critical,$0.09,$2.94,$0.96,1894,Repeat Customer,Maureen Herbert Hood,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,0.58,-0.48806366,United States,Central,Wisconsin,Appleton,54915,42059,February,2015,42061,-$1.84,1,$3.77,91261,#REF!,February-2015
24971,High,$0.00,$195.99,$8.99,1919,One-Time Customer,Nathan Jenkins,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,T28 WORLD,0.6,0.130114505,United States,South,Arkansas,Pine Bluff,71603,42059,February,2015,42060,$114.88,5,$882.93,85896,#REF!,February-2015
22369,Not Specified,$0.03,$7.64,$5.83,2398,One-Time Customer,Julian F Wolfe,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",0.36,-0.155795994,United States,Central,Illinois,Hanover Park,60103,42059,February,2015,42061,-$15.09,12,$96.86,86373,#REF!,February-2015
19525,Critical,$0.01,$138.14,$35.00,2660,One-Time Customer,Jeffrey Page,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,"SAFCO Commercial Wire Shelving, Black",,-0.536717694,United States,East,Maine,Gorham,4038,42059,February,2015,42061,-$321.51,4,$599.03,86486,#REF!,February-2015
20604,Low,$0.10,$50.98,$22.24,851,Repeat Customer,Helen H Heller,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,"Dana Fluorescent Magnifying Lamp, White, 36""",0.55,0.326381266,United States,West,California,Hacienda Heights,91745,42060,February,2015,42062,$98.12,6,$300.63,88568,#REF!,February-2015
24774,Not Specified,$0.04,$29.18,$8.55,868,Repeat Customer,Sharon Ellis,Express Air,Corporate,Furniture,Office Furnishings,Small Box,"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",0.42,0.69,United States,Central,Minnesota,Shoreview,55126,42060,February,2015,42062,$201.74,10,$292.37,91194,#REF!,February-2015
24775,Not Specified,$0.00,$80.98,$35.00,868,Repeat Customer,Sharon Ellis,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,"Carina 42""Hx23 3/4""W Media Storage Unit",0.83,-1.002914513,United States,Central,Minnesota,Shoreview,55126,42060,February,2015,42062,-$684.78,8,$682.79,91194,#REF!,February-2015
4131,High,$0.05,$52.40,$16.11,1193,Repeat Customer,Louis Parrish,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Laser Imprintable Binding System Covers,0.39,0.130036123,United States,East,District of Columbia,Washington,20016,42060,February,2015,42062,$592.53,85,"$4,556.63",29350,#REF!,February-2015
4133,High,$0.05,$36.55,$13.89,1193,Repeat Customer,Louis Parrish,Express Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",0.41,0.078952456,United States,East,District of Columbia,Washington,20016,42060,February,2015,42061,$232.80,83,"$2,948.61",29350,#REF!,February-2015
22132,High,$0.10,$15.14,$4.53,1199,One-Time Customer,Edward Lamm,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Eldon® Gobal File Keepers,0.81,-0.331217241,United States,East,New Hampshire,Nashua,3060,42060,February,2015,42063,-$24.90,5,$75.17,87585,#REF!,February-2015
22131,High,$0.05,$52.40,$16.11,1200,One-Time Customer,Beth English,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Laser Imprintable Binding System Covers,0.39,0.69,United States,East,New Jersey,Elmwood Park,7407,42060,February,2015,42062,$776.77,21,"$1,125.76",87585,#REF!,February-2015
22133,High,$0.05,$36.55,$13.89,1202,One-Time Customer,Faye Wolf,Express Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",0.41,0.461836655,United States,East,New Jersey,South Orange,7079,42060,February,2015,42061,$344.54,21,$746.03,87585,#REF!,February-2015
24890,High,$0.06,$8.33,$1.99,2361,One-Time Customer,Vincent Daniel,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,-40.61484099,United States,South,Florida,Fruit Cove,32259,42060,February,2015,42061,-$344.82,1,$8.49,88266,#REF!,February-2015
20435,Medium,$0.07,$2.61,$0.50,2980,Repeat Customer,Joanna Kenney,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 494,0.39,0.69,United States,East,Ohio,Sandusky,44870,42060,February,2015,42062,$10.80,6,$15.65,86547,#REF!,February-2015
21992,High,$0.08,$415.88,$11.37,573,Repeat Customer,Vanessa Winstead,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Deluxe Rollaway Locking File with Drawer,0.57,-0.66347215,United States,Central,Illinois,Pekin,61554,42061,February,2015,42062,-$269.08,1,$405.57,86556,#REF!,February-2015
22248,Medium,$0.10,$6.88,$2.00,621,One-Time Customer,Heather Stern,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",0.39,0.585505404,United States,East,Connecticut,Newington,6111,42061,February,2015,42062,$18.42,5,$31.46,91432,#REF!,February-2015
22247,Medium,$0.06,$195.99,$8.99,622,One-Time Customer,Hazel Khan,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,T28 WORLD,0.6,0.368262432,United States,East,Maine,Auburn,4210,42061,February,2015,42063,$349.47,6,$948.97,91432,#REF!,February-2015
19947,Low,$0.04,$6.48,$5.16,865,Repeat Customer,Dana Burgess,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1985,0.37,-0.128277451,United States,Central,Indiana,East Chicago,46312,42061,February,2015,42065,-$11.13,12,$86.79,90675,#REF!,February-2015
22288,Critical,$0.09,$35.99,$5.99,907,Repeat Customer,Rachel Casey,Regular Air,Home Office,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,0.754066623,United States,South,Kentucky,Henderson,42420,42061,February,2015,42062,$114.32,5,$151.60,86459,#REF!,February-2015
26109,Critical,$0.08,$55.48,$6.79,1639,One-Time Customer,Marvin Rollins,Regular Air,Home Office,Office Supplies,Paper,Small Box,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",0.37,0.69,United States,East,Connecticut,Stamford,6901,42061,February,2015,42063,$147.76,4,$214.14,89705,#REF!,February-2015
24187,High,$0.10,$3.60,$2.20,1665,One-Time Customer,Elsie Pridgen,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",0.39,-1.18794835,United States,West,California,Laguna Hills,92653,42061,February,2015,42062,-$8.28,2,$6.97,90678,#REF!,February-2015
21066,Critical,$0.07,$226.67,$28.16,2114,Repeat Customer,Paige Mason,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon GuestStacker Chair,0.59,0.207615995,United States,South,Virginia,Norfolk,23518,42061,February,2015,42062,$53.11,1,$255.83,88405,#REF!,February-2015
21067,Critical,$0.08,$20.98,$53.03,2114,Repeat Customer,Paige Mason,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",0.78,0.020755971,United States,South,Virginia,Norfolk,23518,42061,February,2015,42063,$8.74,20,$421.18,88405,#REF!,February-2015
18169,Critical,$0.02,$5.34,$2.99,2979,Repeat Customer,Lloyd Dolan,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,0.38,0.152476245,United States,Central,North Dakota,Dickinson,58601,42061,February,2015,42063,$5.30,6,$34.73,86545,#REF!,February-2015
18170,Critical,$0.03,$40.98,$7.47,2979,Repeat Customer,Lloyd Dolan,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",0.37,0.69,United States,Central,North Dakota,Dickinson,58601,42061,February,2015,42062,$170.80,6,$247.53,86545,#REF!,February-2015
20516,Medium,$0.07,$8.33,$1.99,3063,Repeat Customer,Ann Steele,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,0.237669053,United States,West,Washington,Kirkland,98034,42061,February,2015,42063,$11.95,6,$50.28,88447,#REF!,February-2015
20517,Medium,$0.03,$499.99,$24.49,3063,Repeat Customer,Ann Steele,Regular Air,Consumer,Technology,Copiers and Fax,Large Box,Sharp AL-1530CS Digital Copier,0.36,0.69,United States,West,Washington,Kirkland,98034,42061,February,2015,42062,"$1,773.61",5,"$2,570.45",88447,#REF!,February-2015
23629,Low,$0.06,$130.98,$54.74,751,One-Time Customer,David Wrenn,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,0.035856574,United States,South,Kentucky,Georgetown,40324,42062,February,2015,42069,$14.76,3,$411.64,91201,#REF!,February-2015
20167,High,$0.02,$40.99,$17.48,1005,Repeat Customer,Lloyd Dickson,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1893,0.36,0.579835232,United States,Central,Illinois,Buffalo Grove,60089,42062,February,2015,42063,$551.09,23,$950.43,90044,#REF!,February-2015
6711,High,$0.00,$6.68,$5.66,1044,Repeat Customer,Erin Ballard,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1923,0.37,-0.124619372,United States,West,California,Los Angeles,90004,42062,February,2015,42063,-$76.94,90,$617.40,47813,#REF!,February-2015
24711,High,$0.00,$6.68,$5.66,1047,One-Time Customer,Gayle Pearson,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1923,0.37,-0.25357333,United States,East,Massachusetts,Boston,2109,42062,February,2015,42063,-$40.01,23,$157.78,89389,#REF!,February-2015
19477,Low,$0.04,$8.50,$1.99,1754,Repeat Customer,Nelson Hong,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,Hewlett-Packard 4.7GB DVD+R Discs,0.49,0.364975964,United States,West,California,Torrance,90503,42062,February,2015,42063,$43.28,14,$118.57,90178,#REF!,February-2015
19478,Low,$0.10,$15.99,$9.40,1754,Repeat Customer,Nelson Hong,Regular Air,Consumer,Technology,Office Machines,Small Box,"AT&T Black Trimline Phone, Model 210",0.49,-0.455701774,United States,West,California,Torrance,90503,42062,February,2015,42062,-$36.21,5,$79.47,90178,#REF!,February-2015
19479,Low,$0.09,$95.99,$8.99,1754,Repeat Customer,Nelson Hong,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,600 Series Flip,0.57,0.011211835,United States,West,California,Torrance,90503,42062,February,2015,42066,$7.03,8,$627.28,90178,#REF!,February-2015
18962,Critical,$0.03,$11.99,$5.99,1916,Repeat Customer,Marcia Feldman,Regular Air,Home Office,Technology,Office Machines,Medium Box,TI 30X Scientific Calculator,0.36,-2.580384615,United States,South,Arkansas,Little Rock,72209,42062,February,2015,42063,-$216.03,7,$83.72,85893,#REF!,February-2015
22580,Medium,$0.04,$2.08,$1.49,2466,Repeat Customer,Gilbert Godfrey,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Economy Binders,0.36,-0.251832092,United States,Central,Michigan,Sault Sainte Marie,49783,42062,February,2015,42063,-$3.72,7,$14.77,88136,#REF!,February-2015
22582,Medium,$0.02,$53.98,$5.50,2466,Repeat Customer,Gilbert Godfrey,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,0.62,0.232637511,United States,Central,Michigan,Sault Sainte Marie,49783,42062,February,2015,42063,$101.97,8,$438.33,88136,#REF!,February-2015
22583,Medium,$0.05,$4.98,$5.02,2466,Repeat Customer,Gilbert Godfrey,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1989,0.38,-0.436494358,United States,Central,Michigan,Sault Sainte Marie,49783,42062,February,2015,42062,-$16.63,7,$38.11,88136,#REF!,February-2015
20789,Not Specified,$0.00,$8.50,$1.99,719,Repeat Customer,Stephen Lam,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,Hewlett-Packard 4.7GB DVD+R Discs,0.49,0.586794274,United States,West,Nevada,Pahrump,89041,42063,February,2015,42065,$71.74,14,$122.25,89344,#REF!,February-2015
20790,Not Specified,$0.03,$95.43,$19.99,719,Repeat Customer,Stephen Lam,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,0.79,-0.384884274,United States,West,Nevada,Pahrump,89041,42063,February,2015,42065,-$79.32,2,$206.09,89344,#REF!,February-2015
20536,Low,$0.03,$284.98,$69.55,972,Repeat Customer,Gregory Holden,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Commerce™ Series High-Back Swivel/Tilt Chairs,0.6,-0.188226937,United States,West,California,Riverside,92503,42063,February,2015,42068,-$116.58,2,$619.38,87259,#REF!,February-2015
20537,Low,$0.00,$12.99,$14.37,972,Repeat Customer,Gregory Holden,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,"Tensor ""Hersey Kiss"" Styled Floor Lamp",0.73,0.69,United States,West,California,Riverside,92503,42063,February,2015,42063,$12.90,1,$18.69,87259,#REF!,February-2015
22745,Not Specified,$0.05,$9.65,$6.22,1482,Repeat Customer,Michael Tanner,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",0.55,-0.096756971,United States,Central,Michigan,Bay City,48708,42063,February,2015,42063,-$14.64,15,$151.34,91363,#REF!,February-2015
22712,Low,$0.09,$14.20,$5.30,2220,One-Time Customer,Jennifer Stanton,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,Coloredge Poster Frame,0.46,-5.895606391,United States,South,Florida,Winter Garden,34787,42063,February,2015,42064,-$324.73,4,$55.08,91036,#REF!,February-2015
20976,Medium,$0.01,$6.48,$6.57,2587,Repeat Customer,Eugene H Walsh,Express Air,Home Office,Office Supplies,Paper,Small Box,Xerox 20,0.37,-0.363955253,United States,Central,Wisconsin,Manitowoc,54220,42063,February,2015,42063,-$46.52,18,$127.83,91166,#REF!,February-2015
23238,Medium,$0.05,$20.99,$4.81,2861,One-Time Customer,Dwight Robinson,Regular Air,Corporate,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,0.58,0.02457885,United States,Central,Kansas,Hays,67601,42063,February,2015,42063,$4.90,11,$199.43,88280,#REF!,February-2015
20827,Not Specified,$0.05,$34.98,$7.53,2908,Repeat Customer,Robyn Lyon,Express Air,Home Office,Technology,Computer Peripherals,Small Box,Fellowes EZ Multi-Media Keyboard,0.76,-0.0562167,United States,East,Ohio,Garfield Heights,44125,42063,February,2015,42066,-$32.67,16,$581.08,88157,#REF!,February-2015
20828,Not Specified,$0.00,$3.14,$1.92,2908,Repeat Customer,Robyn Lyon,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Serrated Blade or Curved Handle Hand Letter Openers,0.84,-0.477123138,United States,East,Ohio,Garfield Heights,44125,42063,February,2015,42065,-$13.14,8,$27.53,88157,#REF!,February-2015
18166,Medium,$0.00,$6.37,$5.19,2923,One-Time Customer,Lynne Griffith,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",0.38,-0.272172431,United States,East,Maryland,Hagerstown,21740,42063,February,2015,42065,-$27.15,15,$99.75,86592,#REF!,February-2015
21313,Not Specified,$0.10,$11.55,$2.36,2931,One-Time Customer,Faye Hanna,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,0.513863151,United States,West,California,El Dorado Hills,95630,42063,February,2015,42063,$69.77,12,$135.77,87619,#REF!,February-2015
2063,Low,$0.06,$19.23,$6.15,3075,One-Time Customer,Gordon Brandt,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Clairmont Wall Clock",0.44,-0.3,United States,West,California,Los Angeles,90061,42063,February,2015,42063,-$25.38,4,$84.60,14756,#REF!,February-2015
18930,Low,$0.06,$2.89,$0.50,3098,Repeat Customer,Lorraine Boykin,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 498,0.38,0.69,United States,East,New York,Shirley,11967,42063,February,2015,42063,$9.61,5,$13.93,89316,#REF!,February-2015
24723,Medium,$0.04,$17.24,$3.26,3151,Repeat Customer,Glenda Hunter,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Fiskars 8"" Scissors, 2/Pack",0.56,0.399080268,United States,West,California,Twentynine Palms,92277,42063,February,2015,42063,$47.73,7,$119.60,88546,#REF!,February-2015
23906,Low,$0.10,$120.98,$9.07,3355,Repeat Customer,Glenda Simon,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC VeloBinder Electric Binding Machine,0.35,0.69,United States,West,California,Camarillo,93010,42063,February,2015,42072,$379.40,5,$549.85,88587,#REF!,February-2015
23907,Low,$0.08,$8.32,$2.38,3355,Repeat Customer,Glenda Simon,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5 IBM Formatted Diskettes, 10/Box",0.74,-0.853847724,United States,West,California,Camarillo,93010,42063,February,2015,42067,-$41.83,6,$48.99,88587,#REF!,February-2015
23908,Low,$0.10,$125.99,$4.20,3355,Repeat Customer,Glenda Simon,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,V3682,0.59,0.546508761,United States,West,California,Camarillo,93010,42063,February,2015,42063,$372.40,7,$681.42,88587,#REF!,February-2015
24459,Critical,$0.09,$90.98,$56.20,946,One-Time Customer,Denise Parks,Express Air,Home Office,Furniture,Office Furnishings,Medium Box,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,0.74,-0.880994592,United States,East,Maine,Auburn,4210,42064,March,2015,42065,"-$1,570.32",20,"$1,782.44",86566,#REF!,March-2015
21184,Critical,$0.09,$28.48,$1.99,1014,Repeat Customer,Theresa Winters,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",0.4,-0.107073734,United States,South,Arkansas,Bryant,72022,42064,March,2015,42065,-$17.15,6,$160.17,88387,#REF!,March-2015
21185,Critical,$0.00,$2.08,$5.33,1014,Repeat Customer,Theresa Winters,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Eldon® Wave Desk Accessories,0.43,-3.954484605,United States,South,Arkansas,Bryant,72022,42064,March,2015,42066,-$29.54,3,$7.47,88387,#REF!,March-2015
21186,Critical,$0.06,$45.99,$4.99,1014,Repeat Customer,Theresa Winters,Express Air,Home Office,Technology,Telephones and Communication,Small Box,KF 788,0.56,-0.889361128,United States,South,Arkansas,Bryant,72022,42064,March,2015,42065,-$329.78,10,$370.81,88387,#REF!,March-2015
20628,Critical,$0.07,$40.98,$7.47,1279,Repeat Customer,Josephine Rao,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",0.37,0.670347985,United States,Central,Indiana,Hammond,46324,42064,March,2015,42065,$54.90,2,$81.90,90114,#REF!,March-2015
